trip_id,pickup_time,drop_time,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,surge_fare
3238,14-04-2025 03:18,14-04-2025 04:12,4,9.64,87,89,3,22.09,4.01
3239,08-04-2025 15:43,08-04-2025 16:17,6,28.01,66,81,3,59.43,7.51
3240,21-04-2025 19:31,21-04-2025 19:52,2,7.83,138,186,3,18.41,8.68
3241,26-04-2025 17:50,26-04-2025 18:25,6,19.45,200,79,3,42.03,0.54
3242,23-04-2025 13:00,23-04-2025 13:21,3,8.62,93,145,3,20.02,9.35
3243,26-04-2025 00:26,26-04-2025 01:19,4,15.46,20,129,3,33.92,0.68
3244,24-04-2025 05:56,24-04-2025 06:29,4,23.7,90,14,3,50.67,7.53
3245,06-04-2025 03:39,06-04-2025 04:25,1,26.51,50,119,3,56.38,0.69
3246,27-04-2025 01:33,27-04-2025 01:46,3,25.24,10,2,3,53.8,8.62
3247,06-04-2025 04:44,06-04-2025 04:56,2,17.67,79,4,3,38.41,2.05
3248,13-04-2025 04:36,13-04-2025 05:17,4,7.84,37,244,3,18.44,4.34
3249,25-04-2025 17:13,25-04-2025 17:49,4,20.01,59,66,3,43.17,9.33
3250,17-04-2025 16:42,17-04-2025 16:49,1,21.44,88,246,3,46.08,7.92
3251,25-04-2025 16:03,25-04-2025 16:31,5,0.82,104,90,3,4.17,7.86
3252,02-04-2025 21:26,02-04-2025 22:25,2,13.46,104,178,3,29.86,7.63
3253,21-04-2025 02:05,21-04-2025 02:28,6,25.38,254,60,3,54.09,5.69
3254,25-04-2025 20:45,25-04-2025 21:15,3,14.94,230,232,3,32.87,9.51
3255,10-04-2025 22:42,10-04-2025 23:13,4,9.69,37,176,3,22.2,8.32
3256,20-04-2025 08:22,20-04-2025 09:21,4,26.22,142,167,3,55.79,4.4
3257,05-04-2025 15:51,05-04-2025 16:35,6,5.1,43,198,3,12.87,7.43
3258,30-04-2025 17:59,30-04-2025 18:47,2,6.59,116,60,3,15.89,9.98
3259,12-04-2025 06:22,12-04-2025 06:35,5,20.78,84,83,3,44.74,8.71
3260,14-04-2025 13:10,14-04-2025 13:43,4,10.9,259,74,3,24.65,0.01
3261,02-04-2025 11:12,02-04-2025 11:40,2,21.53,87,26,3,46.26,7.38
3262,21-04-2025 11:13,21-04-2025 11:50,6,5.15,96,243,3,12.97,8.98
3263,12-04-2025 23:03,13-04-2025 00:02,1,7.94,255,116,3,18.64,3.28
3264,16-04-2025 20:44,16-04-2025 21:28,5,5.12,136,180,3,12.91,9.77
3265,04-04-2025 23:00,04-04-2025 23:25,3,28.61,248,262,3,60.65,4.01
3266,20-04-2025 23:34,21-04-2025 00:02,4,12.46,92,114,3,27.83,4.21
3267,06-04-2025 08:13,06-04-2025 08:23,2,10.45,247,38,3,23.74,1.61
3268,11-04-2025 18:48,11-04-2025 19:36,1,0.92,258,77,3,4.37,0.97
3269,10-04-2025 13:14,10-04-2025 13:45,3,5.03,187,102,3,12.72,5.37
3270,27-04-2025 18:10,27-04-2025 18:47,2,12.92,124,12,3,28.76,6.03
3271,16-04-2025 22:58,16-04-2025 23:31,2,2.52,260,49,3,7.62,3.67
3272,28-04-2025 18:34,28-04-2025 18:55,3,15.57,169,254,3,34.15,6.07
3273,29-04-2025 19:09,29-04-2025 19:57,1,13.92,111,249,3,30.79,3.95
3274,20-04-2025 11:40,20-04-2025 11:47,6,23.13,87,72,3,49.51,8.68
3275,08-04-2025 13:17,08-04-2025 14:01,1,19.96,13,197,3,43.07,9.54
3276,29-04-2025 01:00,29-04-2025 01:46,5,13.66,263,253,3,30.26,5.94
3277,07-04-2025 08:04,07-04-2025 08:12,4,7.13,23,222,3,16.99,8.42
3278,10-04-2025 09:41,10-04-2025 10:33,3,21.94,200,60,3,47.09,8.54
3279,10-04-2025 10:02,10-04-2025 10:57,6,21.38,242,157,3,45.96,7.14
3280,03-04-2025 16:50,03-04-2025 17:10,3,5.02,239,202,3,12.7,1.92
3281,26-04-2025 22:40,26-04-2025 23:29,3,27.49,165,35,3,58.37,1.55
3282,16-04-2025 23:11,17-04-2025 00:08,1,2.4,226,255,3,7.38,9.19
3283,25-04-2025 05:23,25-04-2025 06:03,4,2.12,176,23,3,6.81,2.65
3284,13-04-2025 19:01,13-04-2025 19:06,5,6.03,29,165,3,14.76,2.46
3285,28-04-2025 03:55,28-04-2025 04:09,2,27.33,165,28,3,58.05,1.66
3286,25-04-2025 12:28,25-04-2025 13:27,2,15.84,23,53,3,34.7,5.27
3287,08-04-2025 15:54,08-04-2025 16:05,3,23.74,44,85,3,50.75,6.77
3288,15-04-2025 17:30,15-04-2025 17:53,4,7.22,261,124,3,17.17,6.76
3289,14-04-2025 07:38,14-04-2025 08:07,6,14.96,180,207,3,32.91,2.61
3290,14-04-2025 04:01,14-04-2025 04:16,1,11.07,139,165,3,25,0.95
3291,27-04-2025 01:34,27-04-2025 02:15,4,24.92,248,47,3,53.15,3.1
3292,13-04-2025 04:00,13-04-2025 04:30,4,1.17,241,156,3,4.88,5.03
3293,24-04-2025 09:52,24-04-2025 10:51,1,7.69,106,5,3,18.13,6.12
3294,05-04-2025 08:00,05-04-2025 08:09,3,5,173,82,3,12.66,2.71
3295,07-04-2025 04:05,07-04-2025 04:24,4,25.85,49,119,3,55.04,1.83
3296,19-04-2025 17:34,19-04-2025 18:03,2,14.29,123,262,3,31.54,8.42
3297,03-04-2025 16:45,03-04-2025 17:45,1,12.42,35,125,3,27.74,8.58
3298,13-04-2025 14:54,13-04-2025 15:28,6,13.76,106,215,3,30.47,2.8
3299,30-04-2025 20:24,30-04-2025 21:11,5,29.17,196,28,3,61.79,5.6
3300,06-04-2025 18:35,06-04-2025 18:45,3,25.58,109,25,3,54.49,4.4
3301,07-04-2025 00:56,07-04-2025 01:23,1,21.34,125,7,3,45.87,1.42
3302,12-04-2025 08:42,12-04-2025 09:16,5,9.07,37,194,3,20.94,9.41
3303,07-04-2025 15:44,07-04-2025 16:18,5,5.37,188,80,3,13.41,0.1
3304,15-04-2025 15:48,15-04-2025 16:34,6,27.68,23,36,3,58.76,1.88
3305,12-04-2025 06:23,12-04-2025 07:02,4,12.98,261,258,3,28.88,3.46
3306,18-04-2025 20:56,18-04-2025 21:53,6,8.72,194,113,3,20.22,8.56
3307,23-04-2025 06:37,23-04-2025 07:11,4,14.39,152,202,3,31.75,7.89
3308,07-04-2025 11:17,07-04-2025 11:28,4,27.58,18,14,3,58.56,5.8
3309,27-04-2025 06:42,27-04-2025 06:52,1,11.92,27,155,3,26.73,6.95
3310,29-04-2025 18:45,29-04-2025 19:01,1,17.1,24,85,3,37.26,3.41
3311,13-04-2025 05:30,13-04-2025 06:21,3,24.19,29,140,3,51.67,9.41
3312,29-04-2025 13:44,29-04-2025 13:55,4,13.1,139,97,3,29.13,0.27
3313,19-04-2025 20:26,19-04-2025 20:56,5,7.39,146,185,3,17.52,1.01
3314,18-04-2025 01:47,18-04-2025 02:41,2,29.84,123,189,3,63.15,9.26
3315,21-04-2025 13:41,21-04-2025 14:13,3,28.72,128,82,3,60.87,9.45
3316,04-04-2025 10:29,04-04-2025 10:46,1,25.38,117,180,3,54.09,4.91
3317,29-04-2025 20:05,29-04-2025 20:35,6,20.81,132,105,3,44.8,5.76
3318,05-04-2025 05:41,05-04-2025 06:07,3,9.2,206,210,3,21.2,9.03
3319,19-04-2025 08:01,19-04-2025 08:10,3,27.45,236,249,3,58.29,8.53
3320,24-04-2025 11:11,24-04-2025 11:36,3,8.63,42,72,3,20.04,8.62
3321,13-04-2025 15:53,13-04-2025 16:19,3,24.12,160,161,3,51.52,3.72
3322,17-04-2025 19:07,17-04-2025 19:50,2,27.59,252,133,3,58.58,8.31
3323,21-04-2025 16:38,21-04-2025 17:14,6,18.29,179,240,3,39.68,0.69
3324,23-04-2025 05:04,23-04-2025 05:22,6,24.19,125,78,3,51.67,4.87
3325,15-04-2025 21:29,15-04-2025 22:18,6,23.86,260,58,3,51,2.37
3326,27-04-2025 11:39,27-04-2025 12:31,4,6.2,213,125,3,15.1,0.36
3327,01-04-2025 02:42,01-04-2025 03:17,5,20.2,190,11,3,43.56,6.17
3328,05-04-2025 05:44,05-04-2025 05:56,6,3.26,58,27,3,9.13,0.76
3329,21-04-2025 20:44,21-04-2025 21:06,3,15.48,203,207,3,33.96,1.2
3330,29-04-2025 21:24,29-04-2025 21:58,3,5.29,80,222,3,13.25,0.82
3331,17-04-2025 07:16,17-04-2025 07:23,6,12.78,228,250,3,28.48,9.75
3332,03-04-2025 21:10,03-04-2025 21:49,6,25.07,95,208,3,53.46,0.39
3333,25-04-2025 07:44,25-04-2025 07:58,3,29.62,4,109,3,62.7,2.7
3334,19-04-2025 02:24,19-04-2025 02:59,4,9.88,165,61,3,22.58,6.52
3335,10-04-2025 21:55,10-04-2025 22:09,1,16.19,42,122,3,35.41,8.23
3336,20-04-2025 13:17,20-04-2025 14:02,1,15.58,229,239,3,34.17,6.08
3337,10-04-2025 15:23,10-04-2025 15:41,6,28.65,243,106,3,60.73,9.77
3338,23-04-2025 12:21,23-04-2025 12:46,2,14.62,212,36,3,32.22,3.38
3339,13-04-2025 05:18,13-04-2025 05:59,6,21.12,55,38,3,45.43,4.72
3340,15-04-2025 16:39,15-04-2025 16:46,6,27.69,173,72,3,58.78,8.21
3341,13-04-2025 21:45,13-04-2025 22:28,1,11.51,229,56,3,25.89,6.82
3342,16-04-2025 08:55,16-04-2025 09:49,3,27.11,30,167,3,57.6,2.14
3343,25-04-2025 21:48,25-04-2025 22:17,6,27.56,23,221,3,58.52,4.99
3344,27-04-2025 07:15,27-04-2025 07:23,3,27.95,5,76,3,59.31,9.76
3345,06-04-2025 22:38,06-04-2025 23:34,3,8.48,63,210,3,19.74,8.63
3346,26-04-2025 18:22,26-04-2025 18:50,2,12.31,221,211,3,27.52,1.92
3347,23-04-2025 02:07,23-04-2025 03:02,3,26.18,82,228,3,55.71,1.8
3348,16-04-2025 15:27,16-04-2025 15:59,1,11.1,242,225,3,25.06,8.28
3349,03-04-2025 04:52,03-04-2025 05:27,4,18.21,253,254,3,39.51,1.99
3350,03-04-2025 02:10,03-04-2025 02:28,4,3.98,52,156,3,10.59,4.53
3351,05-04-2025 12:45,05-04-2025 12:53,5,2.16,39,149,3,6.89,1.81
3352,29-04-2025 11:57,29-04-2025 12:15,6,12.65,259,231,3,28.21,0.15
3353,21-04-2025 21:59,21-04-2025 22:59,1,17.58,72,190,3,38.23,8.75
3354,01-04-2025 17:47,01-04-2025 17:53,3,12.08,70,225,3,27.05,7.79
3355,06-04-2025 15:42,06-04-2025 16:35,4,17.54,220,65,3,38.15,4.71
3356,08-04-2025 04:33,08-04-2025 05:21,1,15.69,4,108,3,34.39,1.6
3357,21-04-2025 02:00,21-04-2025 02:32,4,20.73,231,80,3,44.63,8.06
3358,21-04-2025 18:38,21-04-2025 19:00,3,19.66,80,133,3,42.46,3.59
3359,01-04-2025 00:44,01-04-2025 01:05,4,13.02,66,174,3,28.96,6.62
3360,20-04-2025 11:16,20-04-2025 12:01,6,13.04,136,64,3,29,3.17
3361,10-04-2025 04:59,10-04-2025 05:15,6,4.65,191,210,3,11.95,4.32
3362,07-04-2025 00:05,07-04-2025 00:15,5,15.64,59,98,3,34.29,5.35
3363,30-04-2025 13:58,30-04-2025 14:12,5,17.82,7,172,3,38.72,7.62
3364,14-04-2025 17:43,14-04-2025 17:52,4,14.56,202,89,3,32.09,8.32
3365,08-04-2025 05:38,08-04-2025 06:00,1,10.11,237,226,3,23.05,4.44
3366,13-04-2025 11:18,13-04-2025 11:48,6,21.79,79,143,3,46.79,2.33
3367,05-04-2025 05:57,05-04-2025 06:07,1,2.7,46,196,3,7.99,1.54
3368,30-04-2025 18:59,30-04-2025 19:23,1,27.48,243,179,3,58.35,3.41
3369,17-04-2025 09:41,17-04-2025 10:41,4,1.11,160,54,3,4.76,8.02
3370,12-04-2025 09:29,12-04-2025 10:19,1,28.89,115,196,3,61.22,2.74
3371,04-04-2025 18:01,04-04-2025 18:34,6,14.14,114,217,3,31.24,0.48
3372,17-04-2025 22:09,17-04-2025 23:09,3,12.67,126,25,3,28.25,5.64
3373,30-04-2025 12:47,30-04-2025 13:18,5,8.07,90,67,3,18.9,0.34
3374,08-04-2025 12:47,08-04-2025 13:25,3,0.8,61,163,3,4.13,8.85
3375,03-04-2025 08:33,03-04-2025 08:51,1,8.61,102,112,3,20,6.78
3376,19-04-2025 00:54,19-04-2025 01:41,3,3.73,114,206,3,10.08,2.57
3377,29-04-2025 11:19,29-04-2025 11:40,6,19.96,174,137,3,43.07,4.69
3378,14-04-2025 21:41,14-04-2025 21:57,6,9.91,92,165,3,22.64,7.39
3379,11-04-2025 15:44,11-04-2025 16:42,1,23.13,183,228,3,49.51,9.16
3380,20-04-2025 12:50,20-04-2025 12:58,4,6.6,205,127,3,15.91,8.74
3381,30-04-2025 19:57,30-04-2025 20:07,3,27.06,195,248,3,57.5,0.7
3382,05-04-2025 03:36,05-04-2025 04:08,4,15.93,25,36,3,34.88,0.81
3383,05-04-2025 07:57,05-04-2025 08:23,4,3.88,234,155,3,10.39,5.98
3384,01-04-2025 01:11,01-04-2025 02:04,2,12.32,16,145,3,27.54,4.96
3385,10-04-2025 17:06,10-04-2025 17:30,1,6.6,141,260,3,15.91,2.93
3386,22-04-2025 16:48,22-04-2025 17:03,5,6.39,108,19,3,15.49,9.76
3387,04-04-2025 13:07,04-04-2025 13:24,6,15.44,80,58,3,33.88,7.46
3388,07-04-2025 00:56,07-04-2025 01:23,6,20.32,76,263,3,43.8,6.87
3389,28-04-2025 00:27,28-04-2025 00:58,1,27.39,112,36,3,58.17,1.81
3390,11-04-2025 07:03,11-04-2025 07:38,5,15.31,75,211,3,33.62,2.84
3391,24-04-2025 15:22,24-04-2025 15:57,6,28.99,214,148,3,61.42,6.05
3392,21-04-2025 06:07,21-04-2025 06:46,1,28.28,34,102,3,59.98,7.96
3393,01-04-2025 10:08,01-04-2025 10:57,6,26.02,141,76,3,55.39,9.31
3394,01-04-2025 08:48,01-04-2025 09:43,4,15.25,166,68,3,33.5,6.98
3395,16-04-2025 15:16,16-04-2025 15:31,3,4.66,231,66,3,11.97,4.19
3396,06-04-2025 11:43,06-04-2025 12:32,3,6.93,28,222,3,16.59,6.91
3397,20-04-2025 05:16,20-04-2025 05:48,6,19.61,91,151,3,42.36,0.69
3398,07-04-2025 00:22,07-04-2025 00:49,2,12.94,115,68,3,28.8,6
3399,22-04-2025 17:46,22-04-2025 18:35,5,4.83,159,235,3,12.32,8.95
3400,04-04-2025 05:21,04-04-2025 06:02,5,14.63,258,203,3,32.24,6.37
3401,11-04-2025 10:04,11-04-2025 10:33,5,1.01,90,233,3,4.55,0.08
3402,18-04-2025 10:24,18-04-2025 11:21,4,22.15,245,163,3,47.52,6.95
3403,05-04-2025 01:34,05-04-2025 01:39,5,2.67,31,98,3,7.93,7.26
3404,05-04-2025 15:52,05-04-2025 16:32,3,19.06,228,9,3,41.24,5.41
3405,05-04-2025 16:43,05-04-2025 17:38,4,23.89,128,249,3,51.06,8.16
3406,15-04-2025 06:15,15-04-2025 06:58,1,4.41,209,227,3,11.46,2.02
3407,17-04-2025 17:28,17-04-2025 17:45,5,15.8,178,241,3,34.61,4.09
3408,14-04-2025 14:51,14-04-2025 15:00,5,23.48,191,75,3,50.22,8.08
3409,07-04-2025 05:46,07-04-2025 06:37,1,8.19,68,17,3,19.15,6.04
3410,18-04-2025 10:02,18-04-2025 10:49,5,5.31,128,51,3,13.29,9.94
3411,07-04-2025 01:25,07-04-2025 02:07,1,10.44,221,228,3,23.72,0.69
3412,30-04-2025 04:46,30-04-2025 05:30,4,16.86,242,194,3,36.77,2.44
3413,07-04-2025 12:02,07-04-2025 12:16,3,17.47,244,238,3,38.01,1.99
3414,04-04-2025 02:43,04-04-2025 03:08,1,4.36,19,157,3,11.36,9.76
3415,25-04-2025 03:27,25-04-2025 04:14,2,14,155,254,3,30.96,8.69
3416,26-04-2025 15:15,26-04-2025 16:12,1,8.41,229,118,3,19.59,1.33
3417,01-04-2025 09:15,01-04-2025 10:06,5,25.34,58,50,3,54,3.54
3418,28-04-2025 18:37,28-04-2025 19:29,4,9.75,45,52,3,22.32,0.53
3419,30-04-2025 13:59,30-04-2025 14:56,6,25.24,102,181,3,53.8,6.33
3420,08-04-2025 11:15,08-04-2025 12:07,4,13.14,48,31,3,29.21,3.31
3421,21-04-2025 00:42,21-04-2025 01:33,6,21.93,50,246,3,47.07,2.58
3422,16-04-2025 23:35,17-04-2025 00:00,1,15.55,81,90,3,34.11,5.23
3423,10-04-2025 16:42,10-04-2025 16:47,3,18.85,59,31,3,40.81,7.96
3424,29-04-2025 14:01,29-04-2025 14:15,2,12.16,161,102,3,27.22,4.04
3425,07-04-2025 21:20,07-04-2025 21:54,4,23.16,103,230,3,49.57,7.57
3426,19-04-2025 17:41,19-04-2025 17:55,5,13.04,183,97,3,29,4.46
3427,29-04-2025 00:55,29-04-2025 01:31,6,14,116,67,3,30.96,2.15
3428,21-04-2025 03:12,21-04-2025 04:12,5,15.77,164,192,3,34.55,4.46
3429,10-04-2025 21:17,10-04-2025 21:42,3,25.04,143,211,3,53.39,5.38
3430,04-04-2025 22:41,04-04-2025 22:53,6,19.95,94,137,3,43.05,4.62
3431,05-04-2025 13:44,05-04-2025 14:39,4,10.8,250,184,3,24.45,2.74
3432,07-04-2025 08:55,07-04-2025 09:43,1,20.27,240,56,3,43.7,1.85
3433,06-04-2025 14:31,06-04-2025 15:02,5,19.45,59,250,3,42.03,9.47
3434,27-04-2025 19:58,27-04-2025 20:19,3,27.97,15,60,3,59.35,2.97
3435,18-04-2025 11:27,18-04-2025 12:05,4,25.32,203,128,3,53.96,7.05
3436,16-04-2025 23:58,17-04-2025 00:49,4,19.6,237,205,3,42.34,3.41
3437,20-04-2025 13:00,20-04-2025 13:05,4,10.57,73,214,3,23.98,9.7
3438,15-04-2025 07:31,15-04-2025 08:04,4,23.5,214,127,3,50.26,9.88
3439,07-04-2025 08:43,07-04-2025 09:41,6,17.47,11,72,3,38.01,8.25
3440,12-04-2025 06:38,12-04-2025 07:37,4,29.57,225,216,3,62.6,5.81
3441,13-04-2025 14:31,13-04-2025 14:44,5,7.8,203,90,3,18.35,5.42
3442,30-04-2025 08:05,30-04-2025 08:50,3,2.85,231,233,3,8.29,3.29
3443,04-04-2025 20:01,04-04-2025 20:34,6,2.56,51,233,3,7.7,1.22
3444,12-04-2025 07:03,12-04-2025 07:48,4,19.38,57,63,3,41.89,0.79
3445,26-04-2025 04:27,26-04-2025 05:09,2,28.21,132,247,3,59.84,4.65
3446,28-04-2025 08:27,28-04-2025 08:38,2,0.56,225,135,3,3.64,9.79
3447,28-04-2025 07:22,28-04-2025 07:29,3,21.91,174,2,3,47.03,2.47
3448,28-04-2025 15:39,28-04-2025 15:57,1,19.88,247,161,3,42.91,4.11
3449,13-04-2025 23:12,14-04-2025 00:04,1,22.1,78,140,3,47.42,6.41
3450,02-04-2025 05:17,02-04-2025 05:34,6,10.98,135,202,3,24.82,3.51
3451,30-04-2025 23:09,30-04-2025 23:40,6,24.7,140,125,3,52.7,0.04
3452,14-04-2025 17:28,14-04-2025 18:17,6,1.82,253,82,3,6.2,3.96
3453,10-04-2025 08:24,10-04-2025 09:03,1,22.79,176,164,3,48.82,8.05
3454,24-04-2025 13:31,24-04-2025 14:25,2,8.38,60,240,3,19.53,9.44
3455,28-04-2025 14:55,28-04-2025 15:10,1,14.57,254,213,3,32.11,2.75
3456,24-04-2025 04:32,24-04-2025 05:15,5,24.77,8,149,3,52.85,9.22
3457,09-04-2025 14:03,09-04-2025 14:32,4,8.51,107,72,3,19.8,8.67
3458,18-04-2025 19:53,18-04-2025 20:11,6,5.96,171,103,3,14.61,4.07
3459,14-04-2025 10:48,14-04-2025 11:15,2,20.6,58,183,3,44.37,0.05
3460,30-04-2025 09:47,30-04-2025 10:05,3,16.24,84,184,3,35.51,8.45
3461,03-04-2025 11:36,03-04-2025 11:53,3,15.67,117,13,3,34.35,2.87
3462,11-04-2025 21:25,11-04-2025 22:13,4,8.07,200,232,3,18.9,7.56
3463,23-04-2025 12:32,23-04-2025 13:13,2,1.53,22,150,3,5.61,5.72
3464,18-04-2025 13:29,18-04-2025 13:34,1,12.6,219,263,3,28.11,2.22
3465,06-04-2025 03:08,06-04-2025 03:36,1,3.64,226,24,3,9.9,6.48
3466,11-04-2025 23:19,12-04-2025 00:16,5,27.23,102,189,3,57.85,7.65
3467,23-04-2025 17:40,23-04-2025 18:08,5,1.72,145,133,3,6,4.74
3468,30-04-2025 00:57,30-04-2025 01:03,1,13.23,147,50,3,29.39,7.48
3469,28-04-2025 00:43,28-04-2025 01:07,3,2.04,261,183,3,6.65,4.05
3470,04-04-2025 05:33,04-04-2025 05:57,6,3.32,14,26,3,9.25,9.8
3471,25-04-2025 01:01,25-04-2025 01:38,3,19.94,141,138,3,43.03,2.4
3472,01-04-2025 13:10,01-04-2025 14:07,5,19.59,31,11,3,42.32,7.78
3473,17-04-2025 10:24,17-04-2025 11:24,4,1.48,171,102,3,5.51,7.5
3474,15-04-2025 09:40,15-04-2025 09:52,1,0.53,205,11,3,3.58,5.29
3475,07-04-2025 00:09,07-04-2025 00:58,5,2.83,111,112,3,8.25,3.5
3476,18-04-2025 14:31,18-04-2025 15:07,5,23.01,68,94,3,49.27,4.46
3477,26-04-2025 20:49,26-04-2025 21:35,6,17.75,183,260,3,38.58,6.29
3478,20-04-2025 03:41,20-04-2025 04:15,1,1.62,196,258,3,5.79,5.3
3479,17-04-2025 15:07,17-04-2025 15:38,6,14.9,126,167,3,32.78,7.62
3480,25-04-2025 20:46,25-04-2025 21:17,1,21.5,175,209,3,46.2,3.61
3481,08-04-2025 20:42,08-04-2025 21:09,6,26.13,262,45,3,55.61,1.07
3482,22-04-2025 10:28,22-04-2025 10:55,3,28.05,155,205,3,59.51,5.06
3483,04-04-2025 07:43,04-04-2025 08:41,4,10.16,69,42,3,23.15,2.59
3484,01-04-2025 18:13,01-04-2025 18:52,4,4.51,108,100,3,11.67,6.17
3485,27-04-2025 17:33,27-04-2025 18:05,1,7.49,35,6,3,17.72,5.2
3486,04-04-2025 01:45,04-04-2025 02:23,2,23.4,44,42,3,50.06,7.79
3487,01-04-2025 15:03,01-04-2025 15:56,5,29.16,143,253,3,61.77,5.75
3488,12-04-2025 22:22,12-04-2025 22:48,5,14.26,211,76,3,31.48,4.31
3489,10-04-2025 19:38,10-04-2025 19:50,1,9.51,6,42,3,21.83,1.2
3490,02-04-2025 19:30,02-04-2025 19:46,6,13.16,218,217,3,29.25,1.2
3491,03-04-2025 18:02,03-04-2025 18:36,2,9.49,27,64,3,21.79,6.4
3492,19-04-2025 02:41,19-04-2025 03:13,3,8.07,227,179,3,18.9,8.81
3493,24-04-2025 01:21,24-04-2025 01:49,6,18.02,56,29,3,39.13,4.15
3494,14-04-2025 00:55,14-04-2025 01:11,6,0.96,105,216,3,4.45,5.31
3495,29-04-2025 14:34,29-04-2025 15:14,1,8.16,18,54,3,19.09,5.91
3496,23-04-2025 19:16,23-04-2025 19:59,1,20.01,205,80,3,43.17,4.77
3497,19-04-2025 21:45,19-04-2025 22:00,5,1.45,43,194,3,5.45,0.6
3498,20-04-2025 06:39,20-04-2025 07:18,1,2.95,89,200,3,8.5,5.89
3499,19-04-2025 07:23,19-04-2025 07:55,1,9.16,74,13,3,21.12,1.37
3500,04-04-2025 18:01,04-04-2025 18:30,1,26.4,157,222,3,56.16,5.56
3501,30-04-2025 03:38,30-04-2025 04:01,5,23.06,134,193,3,49.37,7.75
3502,25-04-2025 10:04,25-04-2025 11:03,3,1.15,89,240,3,4.84,0.05
3503,25-04-2025 11:15,25-04-2025 12:02,3,15.3,236,99,3,33.6,4.3
3504,29-04-2025 00:53,29-04-2025 01:42,1,8.6,132,220,3,19.98,7.46
3505,07-04-2025 22:46,07-04-2025 23:34,5,19.64,229,104,3,42.42,5.29
3506,13-04-2025 15:04,13-04-2025 15:36,3,21.79,34,65,3,46.79,2.35
3507,04-04-2025 19:18,04-04-2025 20:03,6,25.95,83,145,3,55.24,6.98
3508,15-04-2025 02:30,15-04-2025 02:53,3,14.52,132,38,3,32.01,7.83
3509,04-04-2025 14:18,04-04-2025 15:07,3,29.84,204,28,3,63.15,3.63
3510,24-04-2025 06:28,24-04-2025 07:12,5,29.41,258,237,3,62.28,2.97
3511,10-04-2025 05:56,10-04-2025 06:55,6,26.52,125,126,3,56.4,5.45
3512,08-04-2025 01:42,08-04-2025 01:53,5,17.46,151,85,3,37.99,3.65
3513,25-04-2025 09:52,25-04-2025 10:02,1,12.24,247,237,3,27.38,8.36
3514,15-04-2025 20:53,15-04-2025 21:49,4,11.25,175,246,3,25.37,7.79
3515,18-04-2025 18:46,18-04-2025 19:44,3,0.86,80,249,3,4.25,3.12
3516,27-04-2025 16:32,27-04-2025 16:43,4,7.85,107,205,3,18.46,4.57
3517,29-04-2025 20:49,29-04-2025 20:59,5,21.7,58,228,3,46.61,8.89
3518,30-04-2025 13:47,30-04-2025 14:33,5,18.31,91,240,3,39.72,1.47
3519,30-04-2025 06:29,30-04-2025 06:35,5,27.53,135,73,3,58.46,7.54
3520,04-04-2025 00:12,04-04-2025 00:56,4,1.98,169,159,3,6.52,3.17
3521,15-04-2025 02:47,15-04-2025 03:18,5,5.08,122,212,3,12.83,1.19
3522,20-04-2025 21:51,20-04-2025 22:02,1,23.78,236,136,3,50.83,1.17
3523,11-04-2025 20:39,11-04-2025 21:15,5,11.08,76,164,3,25.02,2.76
3524,03-04-2025 15:14,03-04-2025 16:06,2,3.99,23,137,3,10.61,5.48
3525,12-04-2025 03:02,12-04-2025 03:55,4,29.9,73,171,3,63.27,9.08
3526,04-04-2025 22:10,04-04-2025 22:54,2,23.72,88,152,3,50.71,3.03
3527,20-04-2025 18:34,20-04-2025 19:13,5,12.56,103,165,3,28.03,1.99
3528,06-04-2025 06:41,06-04-2025 06:52,1,24.79,94,104,3,52.89,4.79
3529,21-04-2025 15:12,21-04-2025 15:57,3,20.58,253,222,3,44.33,1.57
3530,28-04-2025 20:47,28-04-2025 21:20,6,23.8,58,129,3,50.87,2.72
3531,28-04-2025 17:00,28-04-2025 17:37,6,24.55,9,220,3,52.4,9.87
3532,03-04-2025 12:06,03-04-2025 12:48,5,3,13,173,3,8.6,5.58
3533,15-04-2025 01:49,15-04-2025 02:45,1,18.88,131,96,3,40.87,7.84
3534,30-04-2025 22:46,30-04-2025 22:53,4,0.7,222,52,3,3.92,2.12
3535,08-04-2025 23:51,09-04-2025 00:38,2,1.78,153,94,3,6.12,5.2
3536,06-04-2025 10:27,06-04-2025 10:50,2,27.17,71,64,3,57.72,5.11
3537,01-04-2025 13:50,01-04-2025 14:49,2,16.06,20,21,3,35.14,8.13
3538,07-04-2025 05:52,07-04-2025 06:23,4,22.21,81,106,3,47.64,0.22
3539,01-04-2025 12:23,01-04-2025 12:41,6,25.24,228,200,3,53.8,8.6
3540,08-04-2025 10:56,08-04-2025 11:15,1,28.51,19,100,3,60.45,0.8
3541,23-04-2025 14:12,23-04-2025 15:06,4,26.15,165,27,3,55.65,9.17
3542,16-04-2025 18:41,16-04-2025 19:15,2,14.76,107,245,3,32.5,1.43
3543,24-04-2025 19:15,24-04-2025 19:55,5,10.41,214,63,3,23.66,5.32
3544,24-04-2025 12:56,24-04-2025 13:25,3,5.06,239,38,3,12.78,0.99
3545,12-04-2025 19:10,12-04-2025 19:22,4,12.31,147,127,3,27.52,4.47
3546,08-04-2025 14:22,08-04-2025 14:39,4,11.31,181,71,3,25.49,2.99
3547,17-04-2025 22:10,17-04-2025 23:09,1,17.01,198,134,3,37.07,4.2
